"","MG","Rod","AC","BC","Cone","HC","RGC"
"COBLL1",7.08659793814433,3.37618876727077,0.25023786869648,0.950330084878969,7.71951219512195,0.103286384976526,0.762886597938144
"AC013463.2",1.85567010309278,0.0706082899694958,0.0485252140818268,0.063816409933983,3.91260162601626,0.0446009389671361,0.247422680412371
"SCN3A",0.412371134020619,0.0328368921586219,0.658420551855376,0.0855077019805093,2.23983739837398,0.136150234741784,1.4020618556701
"SCN2A",0.45979381443299,0.0370536515341827,1.87821122740247,1.38635649166929,2.11991869918699,0.434272300469484,4.16494845360825
"CSRNP3",0.884536082474227,0.708325856809618,2.75261655566127,1.59006601697579,3.78861788617886,0.194835680751174,2.5979381443299
"TTC21B",0.703092783505155,0.405436928045936,0.862987630827783,0.5589437283873,0.689024390243902,0.591549295774648,2.27835051546392
"AC010127.3",0.352577319587629,0.00520366050601113,0.354900095147479,0.457403332285445,0.0121951219512195,0.0657276995305164,8.78350515463917
"SCN1A",0.107216494845361,0.0131885878342006,0.649857278782112,1.53819553599497,0.0142276422764228,0.103286384976526,7.35051546391753
"SCN7A",0.0412371134020619,0.00574197021352952,0.0647002854424358,1.48758252121974,0.00609756097560976,0.00704225352112676,1.35051546391753
"AC074363.1",0.707216494845361,0.0893594114480531,2.99238820171265,1.27538509902546,0.024390243902439,0.0375586854460094,4.28865979381443
"AC016723.4",0.0680412371134021,0.276063161672349,0.378686964795433,0.124174787802578,0.0121951219512195,0.0352112676056338,0.494845360824742
"B3GALT1",0.148453608247423,0.120043064776601,0.569933396764986,0.276013832128262,0.032520325203252,0.0187793427230047,0.804123711340206
"STK39",2.50721649484536,2.20859501166338,1.14272121788773,1.13423451744734,1.18292682926829,1.25352112676056,4.17525773195876
"CERS6",2.01030927835052,0.00852323703570788,1.83158896289248,0.764539453002201,0.0121951219512195,1.54460093896714,1.83505154639175
"ABCB11",2.92783505154639,0.00107661941503678,0.0513796384395813,0.00345803206538824,0.00813008130081301,0.00704225352112676,0
"LRP2",0.492783505154639,1.63027094921945,0.291151284490961,0.0257780572147124,2.84756097560976,0.028169014084507,0.0515463917525773
"FASTKD1",0.212371134020619,0.509330701596985,0.45861084681256,0.603583778685948,1.4390243902439,0.464788732394366,1.77319587628866
"PPIG",0.428865979381443,0.503140139960524,0.845861084681256,0.901288902860736,0.975609756097561,0.833333333333333,1.34020618556701
"CCDC173",0.043298969072165,0.104342364973982,0.021883920076118,0.0723043068217542,0.300813008130081,0.00938967136150235,0.0927835051546392
"KLHL23",0.344329896907216,0.488336623003768,1.08563273073264,1.6762024520591,1.24390243902439,0.812206572769953,1.06185567010309
"SSB",0.160824742268041,0.145881930737484,0.309229305423406,0.332914177931468,0.298780487804878,0.504694835680751,0.309278350515464
"METTL5",0.0989690721649484,0.066391530593935,0.117031398667935,0.0811065702609242,0.172764227642276,0.157276995305164,0.278350515463918
"UBR3",2.01649484536083,1.71980979723668,2.96003805899144,2.18610499842817,3.63617886178862,3.01173708920188,5.83505154639175
"MYO3B",0.0742268041237113,4.06827561457025,0.144624167459562,0.0584721785602012,16.6016260162602,0.0727699530516432,0.0412371134020619
"AC007277.3",0.00824742268041237,0.331688498115916,0.0399619410085633,0.0050298648223829,1.33536585365854,0.00469483568075117,0.0103092783505155
"GAD1",0.0907216494845361,0.0167773192176566,3.52997145575642,0.0292360892801006,0.0223577235772358,0.0140845070422535,0.0515463917525773
"GORASP2",0.144329896907217,0.299479633949399,0.23977164605138,0.272555800062873,0.664634146341463,0.190140845070423,0.350515463917526
"TLK1",0.690721649484536,1.28638076439978,0.864890580399619,0.89720213769255,3.0609756097561,0.835680751173709,2.35051546391753
"METTL8",0.169072164948454,0.0751839224834021,0.252140818268316,0.121345488839987,0.152439024390244,0.204225352112676,0.597938144329897
"DCAF17",0.160824742268041,0.17638614749686,0.232159847764034,0.169129204652625,0.278455284552846,0.28169014084507,0.371134020618557
"DYNC1I2",0.214432989690722,0.322357796518931,0.575642245480495,0.317195850361522,0.504065040650407,0.52112676056338,2.55670103092783
"AC068039.1",0.0144329896907217,0.0214426700161493,0.0627973358705994,0.027349889971707,0.0548780487804878,0.0704225352112676,0.474226804123711
"AC068039.4",0.0144329896907217,0.0245828099766732,0.0390104662226451,0.0216912920465262,0.0569105691056911,0.0234741784037559,0.185567010309278
"SLC25A12",0.723711340206186,0.592320114839404,1.45670789724072,0.889657340458975,2.34756097560976,1.07276995305164,4.03092783505155
"HAT1",0.193814432989691,0.19432980441414,0.293054234062797,0.193335429110343,0.355691056910569,0.253521126760563,0.608247422680412
"METAP1D",0.0907216494845361,0.0720437825228782,0.147478591817317,0.112857591952216,0.126016260162602,0.2018779342723,0.577319587628866
"ITGA6",0.0536082474226804,0.263143728691907,0.021883920076118,0.00785916378497328,2.34349593495935,0,0.0206185567010309
"AC093818.1",0.0268041237113402,0.0322088641665171,0.0199809705042816,0.0163470606727444,0.239837398373984,0.0352112676056338,0.175257731958763
"PDK1",0.156701030927835,0.388121299120761,0.46336822074215,0.210625589437284,1.23780487804878,0.63849765258216,1.80412371134021
"RAPGEF4",0.134020618556701,0.306746815000897,2.55280685061846,0.186733731530965,8.24390243902439,0.359154929577465,5.06185567010309
"SP3",0.393814432989691,0.379687780369639,0.641294005708849,0.60892801005973,0.715447154471545,0.63849765258216,0.742268041237113
"OLA1",0.602061855670103,0.66068544769424,1.29686013320647,1.0286073561773,1.7520325203252,1.20657276995305,2.65979381443299
"CIR1",0.28659793814433,0.266194150367845,0.428163653663178,0.334486010688463,0.451219512195122,0.354460093896714,0.412371134020619
"SCRN3",0.214432989690722,0.218553741252467,0.40627973358706,0.286073561773027,0.540650406504065,0.342723004694836,0.711340206185567
"GPR155",0.171134020618557,0.0999461690292482,0.858230256898192,0.259038038352719,1.39837398373984,0.37793427230047,1.20618556701031
"AC018890.6",0.397938144329897,0.516597882648484,0.73929590865842,0.625903803835272,1.71544715447154,1.981220657277,0.494845360824742
"WIPF1",0.202061855670103,0.14301094563072,0.0875356803044719,0.149324111914492,2.24390243902439,0.0633802816901408,0.175257731958763
"CHN1",2.13814432989691,0.214067827023147,1.74690770694577,0.665828355862936,3.96747967479675,1.47887323943662,0.484536082474227
"ATF2",0.577319587628866,0.396913691010228,0.84871550903901,0.581892486639422,0.821138211382114,0.741784037558685,1.49484536082474
"ATP5G3",0.125773195876289,0.184819666247981,0.388201712654615,0.236403646651996,0.394308943089431,0.591549295774648,0.793814432989691
"KIAA1715",1.19381443298969,0.461062264489503,0.54709800190295,0.538509902546369,1.20121951219512,0.535211267605634,1.20618556701031
"MTX2",0.529896907216495,0.479095639691369,0.974310180780209,0.687519647909463,1.32113821138211,0.894366197183099,2.35051546391753
"AC079305.8",0.0969072164948454,0.0403732280638794,0.0475737392959087,0.0726186733731531,0.0386178861788618,0.0492957746478873,0.144329896907216
"HNRNPA3",0.962886597938144,0.677462766911897,1.21408182683159,0.952530650738761,1.03048780487805,1.41784037558685,1.4020618556701
"NFE2L2",1.58969072164948,0.705006280279921,1.15223596574691,1.33354291103427,1.34146341463415,1.27699530516432,3.31958762886598
"AGPS",0.311340206185567,0.212991207608111,0.510941960038059,0.331027978623075,0.455284552845528,0.47887323943662,1.34020618556701
"TTC30B",0.0123711340206186,0.0353490041270411,0.0228353948620362,0.0144608613643508,0.0772357723577236,0.039906103286385,0.0206185567010309
"TTC30A",0.0309278350515464,0.0785932172976853,0.0247383444338725,0.0232631248035209,0.117886178861789,0.0657276995305164,0.0515463917525773
"PDE11A",0.42680412371134,0.0523954781984569,0.11988582302569,0.15592580949387,0.032520325203252,0.0586854460093897,0.54639175257732
"RBM45",0.185567010309278,0.167952628745738,0.210275927687916,0.179188934297391,0.286585365853659,0.185446009389671,0.556701030927835
"OSBPL6",0.604123711340206,0.227346133141934,2.50618458610847,2.19962276013832,1.60162601626016,0.55868544600939,7.36082474226804
"AC009948.5",0.065979381443299,0.316167234882469,0.100856327307326,0.161584407419051,0.319105691056911,0.0187793427230047,0.711340206185567
"PRKRA",0.212371134020619,0.78350977929302,0.398667935299715,0.586922351461804,0.91260162601626,0.382629107981221,1.01030927835052
"DFNB59",0.195876288659794,0.0724026556612238,0.106565176022835,0.0581578120088023,0.205284552845528,0.068075117370892,0.515463917525773
"FKBP7",0.0309278350515464,0.0436030863089898,0.0475737392959087,0.040867651681861,0.0630081300813008,0.0563380281690141,0.0721649484536082
"PLEKHA3",0.169072164948454,0.244123452359591,0.333967649857279,0.295190191763596,0.394308943089431,0.516431924882629,0.319587628865979
"TTN-AS1",0.65360824742268,0.729409653687421,1.39866793529971,0.737503929581892,1.67073170731707,0.962441314553991,3.15463917525773
"TTN",0.48659793814433,0.150636999820563,0.312083729781161,1.64256523105942,0.404471544715447,1.91079812206573,0.721649484536082
"CCDC141",0.214432989690722,0.00287098510676476,0.00570884871550904,0.92643822697265,0,0.748826291079812,0.0206185567010309
"SESTD1",1.00824742268041,0.170554458998744,1.09609895337774,0.715498270983967,0.461382113821138,6.46948356807512,2.23711340206186
"ZNF385B",0.138144329896907,10.4851964830432,1.04281636536632,20.1251178874568,11.3678861788618,0.225352112676056,1.05154639175258
"CWC22",0.164948453608247,0.169926431006639,0.292102759276879,0.309022320025149,0.292682926829268,0.342723004694836,0.412371134020619
"UBE2E3",0.604123711340206,0.542167593755607,1.34633682207421,1.71864193649796,1.1260162601626,0.7981220657277,1.71134020618557
"ITGA4",0,0.0581374484119864,0.124643196955281,0.0213769254951273,0.0711382113821138,0.00938967136150235,0.144329896907216
"CERKL",0.0103092783505155,0.728602189126144,0.0333016175071361,0.0191763596353348,1.23983739837398,0.00469483568075117,0.0412371134020619
"SSFA2",0.169072164948454,0.357078772653867,0.544243577545195,0.271612700408677,0.963414634146342,0.490610328638498,1.1340206185567
"PDE1A",0.0412371134020619,0.0246725282612596,0.144624167459562,2.6180446400503,0.040650406504065,0.0469483568075117,0.649484536082474
"DNAJC10",0.216494845360825,0.128027992104791,0.387250237868697,0.245205910091166,0.225609756097561,0.335680751173709,0.731958762886598
"FRZB",9.02061855670103,0.175578682935582,0.16650808753568,0.186419364979566,0.211382113821138,0.173708920187793,0.134020618556701
"NCKAP1",2.00618556701031,0.841647227705006,1.90485252140818,1.36812323168815,1.51829268292683,2.29107981220657,3.7319587628866
"NUP35",0.0783505154639175,0.102996590705186,0.16650808753568,0.16472807293304,0.158536585365854,0.103286384976526,0.0824742268041237
"ZNF804A",0.0350515463917526,0.0286201327830612,23.476688867745,4.45771769883684,0.0447154471544715,0.302816901408451,1.92783505154639
"FSIP2",0.334020618556701,0.0937556073927867,0.209324452901998,0.210939955988683,0.227642276422764,0.150234741784038,0.505154639175258
"AC008174.3",0.212371134020619,0.0675578682935582,0.121788772597526,0.0936812323168815,0.119918699186992,0.07981220657277,0.237113402061856
"AC097500.2",0.591752577319588,0.166068544769424,0.255946717411989,0.300220056585979,0.367886178861789,0.213615023474178,0.577319587628866
"ZC3H15",0.195876288659794,0.321819486811412,0.438629876308278,0.292046526249607,0.50609756097561,0.368544600938967,0.515463917525773
"ITGAV",1.38762886597938,0.899246366409474,0.698382492863939,2.07261867337315,1.94105691056911,0.424882629107981,0.752577319587629
"AC017101.10",0.331958762886598,0.37493271128656,0.232159847764034,0.583778685947815,0.628048780487805,0.131455399061033,0.309278350515464
"FAM171B",0.121649484536082,0.202673604880675,0.738344433872502,2.71832756994656,0.764227642276423,0.455399061032864,0.907216494845361
"AC007319.1",0.272164948453608,0.0462946348465817,0.709800190294957,0.426281043696951,0.239837398373984,0.650234741784038,1.68041237113402
"GULP1",4.29072164948454,0.00610084335187511,0.324452901998097,0.0113171958503615,0.0040650406504065,0.161971830985915,0.0206185567010309
"WDR75",0.0804123711340206,0.1160954602548,0.301617507136061,0.166614272241434,0.284552845528455,0.225352112676056,0.793814432989691
"SLC40A1",0.0288659793814433,0.254441055087027,0.149381541389153,0.0125746620559572,0.113821138211382,0.0774647887323944,0.0412371134020619
"ASNSD1",0.0742268041237113,0.127848555535618,0.190294957183635,0.112857591952216,0.172764227642276,0.237089201877934,0.123711340206186
"ANKAR",0.538144329896907,0.713978108738561,0.355851569933397,0.536938069789374,0.955284552845528,0.190140845070423,1.32989690721649
"OSGEPL1",0.127835051546392,0.150278126682218,0.139866793529971,0.154982709839673,0.266260162601626,0.136150234741784,0.350515463917526
"OSGEPL1-AS1",0.022680412371134,0.0300556253364436,0.0190294957183635,0.0267211568689091,0.0792682926829268,0.0117370892018779,0.0103092783505155
"ORMDL1",0.325773195876289,0.498385070877445,0.440532825880114,0.552027664256523,1.6869918699187,0.424882629107981,0.845360824742268
"PMS1",0.369072164948454,0.373586937017764,0.634633682207422,0.725243634077334,1.25609756097561,0.417840375586854,1.57731958762887
"C2orf88",0.216494845360825,0.237753454153957,0.285442435775452,0.27947186419365,0.810975609756098,0.244131455399061,1.10309278350515
"HIBCH",1.04948453608247,0.877355104970393,1.104662226451,1.09808236403647,3.23373983739837,0.795774647887324,1.91752577319588
"INPP1",0.457731958762887,0.0543692804593576,0.289248334919125,0.119773656082993,0.0833333333333333,0.392018779342723,0.969072164948454
"MFSD6",0.352577319587629,0.147048268437107,0.450999048525214,0.382898459603898,0.260162601626016,0.568075117370892,2.19587628865979
"TMEM194B",0.0391752577319588,0.0234164722770501,0.0523311132254995,0.0836215026721157,0.0548780487804878,0.0328638497652582,0.0824742268041237
"AC093388.3",0.136082474226804,0.128476583527723,0.198858230256898,0.29110342659541,0.229674796747967,0.0915492957746479,0.587628865979381
"NAB1",0.131958762886598,0.222052754351337,0.304471931493815,0.303992455202766,0.357723577235772,0.0704225352112676,1
"AC006460.2",0.0185567010309278,0.027005203660506,0.0380589914367269,0.0383527192706696,0.0569105691056911,0.00938967136150235,0.278350515463918
"GLS",0.25360824742268,1.69011304503858,1.87155090390105,1.62653253693807,3.60569105691057,1.018779342723,6.87628865979381
"STAT1",0.045360824742268,0.0800287098510677,0.122740247383444,0.0826784030179189,0.140243902439024,0.0985915492957747,0.22680412371134
"STAT4",0.0185567010309278,0.00260183025300556,0.387250237868697,0.00220056585979252,0.485772357723577,0.0633802816901408,0.577319587628866
"MYO1B",1.78556701030928,0.00592140678270232,0.24452901998097,0.00848789688777114,0.0121951219512195,0.00234741784037559,0.0412371134020619
"TMEFF2",0.00824742268041237,0.0069083079131527,0.312083729781161,0.971392643822697,0.0121951219512195,4.54694835680751,0.412371134020619
"SLC39A10",0.131958762886598,0.185088821101741,0.327307326355852,0.246777742848161,0.489837398373984,0.255868544600939,0.701030927835051
"DNAH7",0.105154639175258,0.892696931634667,0.0504281636536632,0.0213769254951273,3.84146341463415,0.0375586854460094,0.0927835051546392
"HECW2",3.12577319587629,0.00942041988157186,0.905803996194101,1.19270669600754,0.0121951219512195,0.103286384976526,7.23711340206185
"GTF3C3",0.134020618556701,0.113673066570967,0.238820171265461,0.180446400502986,0.182926829268293,0.230046948356807,0.577319587628866
"PGAP1",1.34639175257732,0.482325497936479,1.1883920076118,0.760767054385413,0.50609756097561,0.699530516431925,0.577319587628866
"ANKRD44",1.21237113402062,0.306746815000897,1.42340627973359,0.325998113800692,0.0447154471544715,0.152582159624413,1.02061855670103
"SF3B1",0.383505154639175,0.346581733357258,0.680304471931494,0.468720528135806,0.609756097560976,0.833333333333333,0.762886597938144
"COQ10B",0.107216494845361,0.0889108200251211,0.157944814462417,0.116944357120402,0.367886178861789,0.410798122065728,0.22680412371134
